"id","name","broader","narrower","used_for","related"
"XX36712","Language - Vocabulary - Body parts and functions","Language - Vocabulary","","Vocabulary - Body parts and functions",""
"XX36713","Language - Vocabulary - Colours","Language - Vocabulary","","Vocabulary - Colours;Colour names",""
"XX36714","Language - Vocabulary - Dictionaries and glossaries","Language - Vocabulary","","Dictionaries and glossaries;Glossaries",""
"XX36715","Language - Vocabulary - Environment and natural phenomena","Language - Vocabulary","","Vocabulary - Environment and natural phenomena",""
"XX36716","Language - Vocabulary - Food, cooking and fire","Language - Vocabulary","","Vocabulary - Food, cooking and fire",""
"XX36717","Language - Vocabulary - Human classification","Language - Vocabulary","","Vocabulary - Human classification",""
"XX36718","Language - Vocabulary - Language and peoples names","Language - Vocabulary","","Vocabulary - Language and peoples names;Vocabulary - Personal names;Language and peoples names",""
"XX36719","Language - Vocabulary - Nicknames","Language - Vocabulary","","Vocabulary - Nicknames;Nicknames",""
"XX36720","Language - Vocabulary - Place names","Language - Vocabulary","","Vocabulary - Place names;Place names",""
"XX36721","Language - Vocabulary - Plant names","Language - Vocabulary","","Vocabulary - Plant names;Plant names",""
"XX36722","Language - Vocabulary - Sensation and perception","Language - Vocabulary","","Vocabulary - Sensation and perception",""
"XX36723","Language - Vocabulary - Technology","Language - Vocabulary","","Vocabulary - Technology",""
"XX36724","Language - Vocabulary - Water resources","Language - Vocabulary","","Vocabulary - Water resources;Vocabulary - Rivers, lakes etc.",""
"XX36725","Language - Vocabulary - Word lists","Language - Vocabulary","","Vocabulary - Word lists;Word lists",""
"XX36008","Law","","","",""
"XX36017","Law - Administrative law","Law","","",""
"XX36009","Law - Administrative law - Australian Capital Territory","Law - Administrative law","","",""
"XX40194","Law - Administrative law - Commonwealth","Law - Administrative law","","",""
"XX105512","Law - Administrative law - Corporations","Law - Administrative law","","Administrative law - Corporations;Corporation law",""
"XX36010","Law - Administrative law - New South Wales","Law - Administrative law","","",""
"XX36011","Law - Administrative law - Northern Territory","Law - Administrative law","","",""
"XX36012","Law - Administrative law - Queensland","Law - Administrative law","","",""
"XX36013","Law - Administrative law - South Australia","Law - Administrative law","","",""
"XX36014","Law - Administrative law - Tasmania","Law - Administrative law","","",""
"XX36015","Law - Administrative law - Victoria","Law - Administrative law","","",""
"XX36016","Law - Administrative law - Western Australia","Law - Administrative law","","",""
"XX35248","Law - Associations","Law","","Associations - Law and legislation",""
"XX152360","Law - Cases","Law","","Legal cases;Court cases;Case law",""
"XX36019","Law - Commercial and contract","Law","","Commercial law;Contract law",""
"XX36020","Law - Constitutional law","Law","","Constitutional law",""
"XX36018","Law - Constitutional law - Bill of rights","Law - Constitutional law","","Law - Bill of rights;Bill of rights",""
"XX36021","Law - Constitutional law - Constitutional reform","Law - Constitutional law","","Constitutional reform;Law - Constitutional reform",""
"XX36040","Law - Constitutional law - Treaty movement","Law - Constitutional law","","Law - Treaty movement;Makarrata;Treaty movement",""
"XX78645","Law - Consumer law","Law","","",""
"XX36027","Law - Equity","Law","","Equity (Law);Trusts (Law)",""
"XX45240","Law - Evidence","Law","","",""
"XX102551","Law - Family law","Law","","Family Law",""
"XX36032","Law - Indigenous","Law","","Indigenous law;Customary law;Traditional law;Law, Customary",""
"XX36028","Law - Indigenous - Dispute management","Law - Indigenous","","",""
"XX36029","Law - Indigenous - Inter-group relations and protocol","Law - Indigenous","","",""
"XX36030","Law - Indigenous - Leadership, authority and prestige","Law - Indigenous","","Leadership;Authority and prestige - Leadership;Prestige and authority - Leadership",""
"XX98032","Law - Indigenous - Relation to Anglo Australian law","Law - Indigenous","","Relation of Indigenous to Anglo Australian Law",""
"XX36033","Law - Intellectual property","Law","","Intellectual property;Copyright;Industrial property;Patents;Trademarks",""
"XX194018","Law - Intellectual property - Indigenous Cultural and Intellectual Property (ICIP)","Law - Intellectual property","","Indigenous Cultural and Intellectual Property (ICIP);ICIP",""
"XX36035","Law - International law","Law","","International law",""
"XX43313","Law - International law - Human rights","Law - International law","","Human rights",""
"XX40577","Law - International law - Torres Strait Treaty","Law - International law","","Torres Strait Treaty",""
"XX36034","Law - International law - UN conventions","Law - International law","","UN conventions;Human rights conventions",""
"XX36036","Law - Jurisprudence","Law","","Jurisprudence",""
"XX36038","Law - Jurisprudence - Terra nullius","Law - Jurisprudence","","Law - Terra nullius;Terra nullius",""
"XX35964","Law - Land","Law","","Land - Law and legislation","Land rights - Law and legislation"
"XX35955","Law - Land - Commonwealth","Law - Land","","Land - Law and legislation - Commonwealth","Land rights - Law and legislation - Commonwealth"
"XX35958","Law - Land - Overseas","Law - Land","","Land - Law and legislation - Overseas","Land rights - Law and legislation - Overseas"
"XX97669","Law - Land - State and Territory","Law - Land","","Land - Law and legislation - State and territory",""
"XX35954","Law - Land - State and Territory - Australian Capital Territory","Law - Land - State and Territory","","Land - Law and legislation - Australian Capital Territory","Land rights - Law and legislation - Australian Capital Territory"
"XX35956","Law - Land - State and Territory - New South Wales","Law - Land - State and Territory","","Land - Law and legislation - New South Wales","Land rights - Law and legislation - New South Wales"
"XX35957","Law - Land - State and Territory - Northern Territory","Law - Land - State and Territory","","Land - Law and legislation - Northern Territory","Land rights - Law and legislation - Northern Territory"
"XX35959","Law - Land - State and Territory - Queensland","Law - Land - State and Territory","","Land - Law and legislation - Queensland","Land rights - Law and legislation - Queensland"
"XX35960","Law - Land - State and Territory - South Australia","Law - Land - State and Territory","","Land - Law and legislation - South Australia","Land rights - Law and legislation - South Australia"
"XX35961","Law - Land - State and Territory - Tasmania","Law - Land - State and Territory","","Land - Law and legislation - Tasmania","Land rights - Law and legislation - Tasmania"
"XX35962","Law - Land - State and Territory - Victoria","Law - Land - State and Territory","","Land - Law and legislation - Victoria","Land rights - Law and legislation - Victoria"
"XX35963","Law - Land - State and Territory - Western Australia","Law - Land - State and Territory","","Land - Law and legislation - Western Australia","Land rights - Law and legislation - Western Australia"
"XX36042","Law - Legal aid services","Law","","Legal aid services;Legal services",""
"XX36043","Law - Legal practitioners and legal aid workers","Law","","Legal aid workers (Law);Legal practitioners (Law)",""
"XX36048","Law - Legal system","Law","","Legal system",""
"XX103501","Law - Legal system - Courts","Law - Legal system","","Legal system - Courts;Courts;Legal system - Indigenous courts;Law - Legal system - Indigenous courts",""
"XX36045","Law - Legal system - Courts - Court interpreters","Law - Legal system - Courts","","Legal system - Court interpreters;Court interpreters;Interpreters, Court","Language - Translation - Translating and interpreting"
"XX108301","Law - Legal system - Courts - Witnesses","Law - Legal system - Courts","","Witnesses;Court witnesses",""
"XX108302","Law - Legal system - Courts - Witnesses - Experts","Law - Legal system - Courts - Witnesses","","Expert witnesses;Witnesses, Expert",""
"XX36046","Law - Legal system - Judiciary","Law - Legal system","","Legal system - Judiciary;Judiciary",""
"XX36047","Law - Legal system - Justices of the peace","Law - Legal system","","Legal system - Justices of the peace;Justices of the peace;JPs",""
"XX43315","Law - Legal system - Magistrates","Law - Legal system","","Legal system - Magistrates;Magistrates",""
"XX80590","Law - Legal theory and criticism","Law","","Legal theory and criticism",""
"XX109704","Law - Negotiated agreements","Law","","Negotiated agreements","Native title - Agreements - Indigenous land use"
"XX109705","Law - Negotiated agreements - Contracts","Law - Negotiated agreements","","Contracts",""
"XX109708","Law - Negotiated agreements - Framework agreement","Law - Negotiated agreements","","Framework agreement",""
"XX109707","Law - Negotiated agreements - Memorandum of understanding","Law - Negotiated agreements","","Memorandum of understanding","Native title - Agreements - Indigenous Land Use"
"XX109706","Law - Negotiated agreements - Treaties/Makarrata","Law - Negotiated agreements","","Treaties/Makarrata","Law - Constitutional law - Treaty movement"
"XX68401","Law - Privacy","Law","","Privacy law;Law - Confidentiality;Confidentiality - Law",""
"XX36360","Law - Property distribution, inheritance and succession","Law","","Property distribution, inheritance and succession - Law and legislation",""
"XX36031","Law - Relation to Anglo Australian law","Law","","Law - Indigenous and Anglo Australian law","Law - Relationship of law"
"XX102838","Law - Relationship of law","Law","","Relationship of law",""
"XX36037","Law - Relationship of law - Domestic vs international","Law - Relationship of law","","Conflict of law - Domestic vs international","Law - International law"
"XX36039","Law - Torts","Law","","Torts;Negligence",""
"XX36041","Law enforcement","","","",""
"XX35424","Law enforcement - Community justice","Law enforcement","","Community justice","Law enforcement - Punishment"
"XX36026","Law enforcement - Criminal law and procedure","Law enforcement","","Criminal law and procedure",""
"XX111066","Law enforcement - Criminal law and procedure - Indigenous courts","Law enforcement - Criminal law and procedure","","Indigenous courts","Law - Legal system - Courts"
"XX111069","Law enforcement - Criminal law and procedure - Indigenous courts - Circle sentencing (N.S.W.)","Law enforcement - Criminal law and procedure - Indigenous courts","","Circle sentencing (N.SW.);Circle sentencing",""
"XX111067","Law enforcement - Criminal law and procedure - Indigenous courts - Murri courts (Qld)","Law enforcement - Criminal law and procedure - Indigenous courts","","Murri courts (Qld)","Law - Legal system - Courts"
"XX111068","Law enforcement - Criminal law and procedure - Indigenous courts - Ngambra Circle Sentencing Court (A.C.T.)","Law enforcement - Criminal law and procedure - Indigenous courts","","Ngambra Circle Sentencing Court (A.C.T.)","Law - Legal system - Courts"
