"id","name","broader","narrower","used_for","related"
"XX163982","Tarranggiri / White Patch (SE Qld SG56-15, SG56-10)","Bribie Island (SE Qld SG56-15, SG56-10)","","White Patch (SE Qld SG56-15, SG56-10)",""
"XX2603","Albert / Logan Rivers (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Logan River (SE Qld SG56-15);Albert River (SE Qld SG56-15)",""
"XX2604","Bilambil (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2605","Bribie Island (SE Qld SG56-15, SG56-10)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2606","Meanjin / Brisbane (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Brisbane (SE Qld SG56-15)",""
"XX2611","Caboolture (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2612","Coomera (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2614","Glass House Mountains (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2615","Gold Coast (SE Qld SG56-15, SH56-03)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2616","Indooroopilly (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2617","Mulgumpin / Moreton Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Moreton Island (SE Qld SG56-15)",""
"XX2618","Mount Tamborine (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Tamborine, Mount (SE Qld SG56-15)",""
"XX2624","Nerang (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2625","Jercuruba / Peel Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Peel Island (SE Qld SG56-15)",""
"XX2626","Pimpama (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2627","St Helena Island (Moreton Bay, SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX2628","Toorbul (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX41541","Moreton Bay (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX48678","Woolloongabba (Brisbane SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX62213","Deception Bay (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX71471","Lamington National Park (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX83746","Mundoolun (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX83747","Jimboomba (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX83970","Samford (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX91769","North Pine River (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX106544","Brisbane River (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX107503","Guanaba (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX117631","Pinkenba (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX125823","Numinbah Valley (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX129483","Logan Central (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX132779","Redcliffe (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX139857","Mount Cotton (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX144949","Pumicestone Channel (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX148763","Curragi / Garadgi / South Stradbroke Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","South Stradbroke Island (SE Qld SG56-15);Garadgi (SE Qld SG56-15)",""
"XX148988","Nerang River (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX159311","Burpengary Creek (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX159531","Musgrave Park (Brisbane SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX163304","Bulimba (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX166292","Mount Wanungara (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX168970","Bridgeman Downs (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX168971","Eatons Hill (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX168972","Albany Creek (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX174606","Pine Rivers (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX176467","Alberton (SE Qld SG56-10)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177785","Beenleigh (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177786","Bishop Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177787","Bongaree (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177788","Cape Moreton (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177789","Cleveland (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177790","Danggar / Green Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Green Island (SE Qld SG56-15)",""
"XX177791","Macleay Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177793","Redland Bay (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX177794","Kanaipa / Russell Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Canaipa (SE Qld SG56-15);Russell Island (SE Qld SG56-15)",""
"XX177795","Sandgate (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX179610","Ashgrove (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","",""
"XX190095","Minjerribah / North Stradbroke Island (SE Qld SG56-15)","Brisbane map area (SE Qld SG56-15)","","Minjerribah / Stradbroke Islands (SE Qld SG56-15);Minjerriba / Stradbroke Islands (SE Qld SG56-15);Stradbroke Islands (SE Qld SG56-15);Stradbroke Island (SE Qld SG56-15);North Stradbroke Island (SE Qld SG56-15)",""
"XX2675","Bijerkerno (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX2676","Broken Hill (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX2677","Euriowie (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX2678","Gnalta (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX2679","Mutawintji / Mootwingee / Mutanie (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","Mutawintji (NW NSW SH54-15);Mootwingee (NW NSW SH54-15);Mutanie (NW NSW SH54-15)",""
"XX2680","Silverton (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX2681","Sturts Meadows (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX2682","Waterbag (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX76654","Poolamacca (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX86449","Fowlers Gap (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX95834","Gogirga (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","Scropes Range (W NSW SH54-15)",""
"XX95839","Bodurga (W NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX100722","Byngnano Range (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","Bynguano Range (NW NSW SH54-15)",""
"XX101536","Wilangee / Willangie (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","Willangie (NW NSW SH54-15)",""
"XX108204","Snake Cave (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX127757","Homestead Creek (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX136431","Barrier Ranges (NW NSW SH54-15)","Broken Hill map area (NW NSW SH54-15)","","",""
"XX1087","Rubibi / Broome (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","Broome (WA West Kimberley SE51-06)",""
"XX1088","Roebuck Bay (WA West Kimberley SE51-06, SE51-10)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX52343","Mallingbarr / Kennedy Hill (Broome WA SE51-06)","Broome map area (WA West Kimberley SE51-06)","","Kennedy Hill (Broome WA SE51-06)",""
"XX114890","Crab Creek (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX134813","James Price Point (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX139227","Cable Beach (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX143570","Walmadan (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX147324","Lake Louisa (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX149982","Waterbank (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX151945","Willie Creek (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX166150","Goolarabooloo Millibinyari Community (WA West Kimberley SE51-06)","Broome map area (WA West Kimberley SE51-06)","","",""
"XX76572","Tjirrkarli (Little Sandy Desert WA SG51-08)","Browne map area (Little Sandy Desert WA SG51-08)","","",""
"XX638","Brunette Downs (North NT Barkly Tablelands SE53-11)","Brunette Downs map area (North NT SE53-11)","","",""
"XX639","Wogayala / Rockhampton Downs (North NT Barkly Tablelands SE53-11)","Brunette Downs map area (North NT SE53-11)","","Rockhampton Downs (North NT Barkly Tablelands SE53-11)",""
"XX153576","Corella Creek (North NT Barkly Tablelands SE53-11)","Brunette Downs map area (North NT SE53-11)","","",""
"XX1057","High Cliffy Island (Buccaneer, WA West Kimberley SD51-15)","Buccaneer Archipelago (WA West Kimberley SD51-15)","","",""
"XX1058","Montgomery Islands (Buccaneer, WA West Kimberley SD51-15)","Buccaneer Archipelago (WA West Kimberley SD51-15)","","",""
"XX1059","Koolan Island (Buccaneer, WA West Kimberley SD51-15)","Buccaneer Archipelago (WA West Kimberley SD51-15)","","",""
"XX51781","Natal Downs (E Qld SF55-06)","Buchanan map area (E Qld SF55-06)","","",""
"XX95841","Kurliatto / Koorliatto Creek (NW NSW SH54-04)","Bulloo map area (NW NSW SH54-04)","","Koorliatto Creek (NW NSW SH54-04);Kooliatto (NW NSW SH54-040)",""
"XX95844","Puria Creek (NW NSW SH54-04)","Bulloo map area (NW NSW SH54-04)","","",""
"XX2348","Bulloo Downs (SW Qld SH54-04)","Bulloo map area (SW Qld SH54-04)","","",""
"XX2536","Agnes Water (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX2537","Bingera (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX2538","Bundaberg (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX2539","Coloured Sands (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX2540","Gin Gin (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX2541","Kolan (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX2542","Miriam Vale (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX49242","Berajondo (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX78729","Rodds Peninsula (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX79889","Mort Creek (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX79890","Eurimbula Creek (Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX108227","Pancake Creek (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX118630","Wangora / Sloping Hummock (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","Sloping Hummock (SE Qld SG56-02)",""
"XX129629","Bustard Bay (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX176459","Baffle Creek (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX186112","Tirroan (SE Qld SG56-02)","Bundaberg map area (SE Qld SG56-02)","","",""
"XX2157","Albert River (Burketown, Qld Gulf SE54-06)","Burketown map area (Mainland Qld Gulf SE54-06)","","",""
"XX2158","Burketown (Qld Gulf SE54-06)","Burketown map area (Mainland Qld Gulf SE54-06)","","",""
"XX91372","Karumba (Mainland Qld Gulf SE54-06)","Burketown map area (Mainland Qld Gulf SE54-06)","","",""
"XX97728","Flinders River (Qld Gulf SE54-06)","Burketown map area (Mainland Qld Gulf SE54-06)","","",""
"XX169402","Maludayi (Mainland Qld Gulf SE54-06)","Burketown map area (Mainland Qld Gulf SE54-06)","","",""
"XX1666","Cocklebiddy (SE WA Nullarbor SI52-01)","Burnabbie map area (SE WA Nullarbor SI52-01)","","",""
"XX1667","Twilight Cove (SE WA Nullarbor SI52-01)","Burnabbie map area (SE WA Nullarbor SI52-01)","","",""
"XX3626","Burnie (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3628","Devonport (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3629","Edith Creek (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3630","Fisher Bluff (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3631","Gog Range (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3633","Jacobs Boat Harbour (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3634","Mersey Bluff (Devonport, NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3636","Mount Cameron (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","Cameron, Mount (NW Tas SK55-03)",""
"XX3637","Preminghana / Mount Cameron West (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","Cameron, Mount, West (NW Tas SK55-03);Mount Cameron West (NW Tas SK55-03)",""
"XX3638","Ordnance Point (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3639","Rocky Cape (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3640","Sandy Cape (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3641","Sisters Creek (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3642","Sundown (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3645","Turrana (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3646","Ulverstone (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3647","Warragarra (Mersey NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX3648","West Point (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX55070","Marrawah (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX98348","Wynyard (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX98858","Hampshire (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX98859","Mole Creek (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX100309","Inner Cave (Rocky Cape, NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX100667","Spreyton (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX101705","Toolumbunner (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX105205","Circular Head (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX109578","Rebecca Creek (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX110377","Table Cape (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX125704","Arthur-Pieman Conservation Area (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX135941","Somerset (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX135942","Ridgley (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX147578","Sandy Point (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX150066","Burghley (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX158558","Daisy Dell (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX169539","Stanley (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX179205","Meredith Range (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX179206","Norfolk Range (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX179641","Freestone Cove (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX189413","Nelson Bay (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX199587","Savage River (NW Tas SK55-03)","Burnie map area (NW Tas SK55-03)","","",""
"XX1924","Burra (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX1925","Clare (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX1926","Crystal Brook (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX1927","Hog Back Range (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX1928","Huddleston (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX1929","Ketchowla (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX91025","Penwortham (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX91027","Broughton River (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX91028","Mount Bryan (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX94197","Bungaree (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX99917","Firewood Creek (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX114941","Yongala (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","Yonggala (SE SA SI54-05)",""
"XX164748","Watervale (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX167804","Spalding (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX167805","Euromina (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX167806","Washpool (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX175660","Terowie (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX177343","Jamestown (SE SA SI54-05)","Burra map area (SE SA SI54-05)","","",""
"XX105356","Mammoth Cave (SW WA SI50-05)","Busselton / Geographe Bay (SW WA SI50-05)","","",""
"XX1556","Busselton / Geographe Bay (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","Geographe Bay (SW WA SI50-05)",""
"XX1557","Cape Naturaliste (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","Naturaliste, Cape (SW WA SI50-05)",""
"XX1558","Margaret River (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","",""
"XX1559","Vasse River (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","",""
"XX159764","Miellup (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","",""
"XX162679","Wonitji Janga (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","",""
"XX162728","Carbunup (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","",""
"XX186846","Wonnerup (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","",""
"XX186847","Cowaramup (SW WA SI50-05)","Busselton map area (SW WA SI50-05)","","",""
"XX1293","Boolardy (WA Gascoyne / Murchison SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX1294","Manfred Station (WA Gascoyne / Murchison SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX1295","Meeberrie (WA Gascoyne / Murchison SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX1296","Tching Range (WA Gascoyne / Murchison SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX51780","Narryer (WA Gascoyne / Murchison SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX80841","Byro (WA South Pilbara SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX103603","Murchison (WA Gascoyne / Murchison SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX107513","Mount Narrier Station (WA Gascoyne / Murchison SG50-10)","Byro map area (WA Gascoyne / Murchison SG50-10)","","",""
"XX2398","Bare Hill (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2399","Barron River (NE Qld SE55-02, SE55-05)","Cairns map area (NE Qld SE55-02)","","",""
"XX2400","Cairns (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2401","Earlville (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2402","Fitzroy Island (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2403","Ilapnab Island / Green Island (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","Green Island (NE Qld SE55-02)",""
"XX2404","Kuranda (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2405","Mantaka (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2406","Mona Mona (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2407","Ngoonbi Farm (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2408","Oak Forest / Korowa (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","Korowa (NE Qld SE55-02)",""
"XX2409","Redlynch (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2410","Trinity Bay / Beach (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2411","White Rock (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX2412","Yarrabah / Cape Grafton (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","Cape Grafton (NE Qld SE55-02);Grafton, Cape (NE Qld SE55-02)",""
"XX44810","Yorkeys Knob (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX78020","False Cape (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX84665","Bessie Point (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX94870","Browns Bay (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","Brown Bay (NE Qld SE55-02)",""
"XX94979","Mission Bay (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX95795","Flaggy Creek (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX95796","Kowrowa (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX116647","King Beach (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX118736","Barron Gorge (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX121162","Freshwater Creek (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX148820","Hill End (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX148821","Picnic Point (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX148822","Valley Heights (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX159537","Caravonica (NE Qld SE55)","Cairns map area (NE Qld SE55-02)","","",""
"XX176661","Manoora (NE Qld SE55-02)","Cairns map area (NE Qld SE55-02)","","",""
"XX1868","Lake Callabonna (NE SA SH54-06)","Callabonna map area (NE SA SH54-06)","","Maliga Lake (NE SA SH54-06);Callabonna, Lake (NE SA SH54-06)",""
"XX1869","Mount Hopeless (NE SA SH54-06)","Callabonna map area (NE SA SH54-06)","","Hopeless, Mount (NE SA SH54-06)",""
"XX55072","Moolawatana (NE SA SH54-06)","Callabonna map area (NE SA SH54-06)","","",""
"XX96000","Strzelecki Creek (NE SA SH54-06)","Callabonna map area (NE SA SH54-06)","","",""
"XX140357","Paradise Creek (NE SA SH54-06)","Callabonna map area (NE SA SH54-06)","","",""
"XX628","Calvert Hills (North NT SE53-08)","Calvert Hills map area (North NT SE53-08)","","",""
"XX629","Waanyi Garawa / Nicholson River (North NT Barkly Tablelands SE53-08)","Calvert Hills map area (North NT SE53-08)","","Nicholson River (North NT Barkly Tablelands SE53-08)",""
"XX96063","Wollogorang (North NT SE53-08)","Calvert Hills map area (North NT SE53-08)","","",""
"XX107423","China Wall (North NT SE53-08)","Calvert Hills map area (North NT SE53-08)","","",""
"XX109923","Crocodile Hole (North NT SE53-08)","Calvert Hills map area (North NT SE53-08)","","",""
"XX100913","Cambewarra Mountain (NSW S Coast SI56-09)","Cambewarra (NSW S Coast SI56-09)","","",""
"XX50533","Fork Creek (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX110274","Marndoc (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX110275","Nulla Nulla (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX133546","Cockatoo Lagoon (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX144375","Stevenson Pool (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX154311","Kununurra Arched Shelter (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX154313","Moochalabra Dam (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX154315","The Grotto (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX184248","Cockburn Range (WA East Kimberley SD52-14)","Cambridge Gulf map area (WA East Kimberley SD52-14)","","",""
"XX1056","Buccaneer Archipelago (WA West Kimberley SD51-15)","Camden Sound map area (WA West Kimberley SD51-15)","","",""
"XX1060","Camden Sound (WA West Kimberley SD51-15)","Camden Sound map area (WA West Kimberley SD51-15)","","",""
"XX1061","Widgingarri (WA West Kimberley SD51-15)","Camden Sound map area (WA West Kimberley SD51-15)","","",""
"XX2177","Camooweal (Qld Far NW Barkly Tableland SE54-13)","Camooweal map area (Qld Far NW Barkly Tableland SE54-13)","","",""
"XX2178","Riversleigh (Qld Far NW Barkly Tableland SE54-13)","Camooweal map area (Qld Far NW Barkly Tableland SE54-13)","","",""
"XX2179","Rocklands (Qld Far NW Barkly Tableland SE54-13)","Camooweal map area (Qld Far NW Barkly Tableland SE54-13)","","",""
"XX176712","Morestone (Qld Far NW Barkly Tableland SE54-13)","Camooweal map area (Qld Far NW Barkly Tableland SE54-13)","","",""
"XX3208","Acton (Canberra ACT SI55-16)","Canberra (ACT SI55-16)","","",""
"XX3209","Gungahlin (Canberra ACT SI55-16)","Canberra (ACT SI55-16)","","",""
"XX3210","Lanyon (Canberra ACT SI55-16)","Canberra (ACT SI55-16)","","",""
"XX3211","Parliamentary Triangle (Canberra ACT SI55-16)","Canberra (ACT SI55-16)","","Tent Embassy (Canberra ACT SI55-16)",""
